RepeatID,rDNAdel.ESC134_L1_rep1__fsp_ht2.ce10_sbl_sSR.bam,rDNAdel.ESC134_L1_rep2__fsp_ht2.ce10_sbl_sSR.bam,rDNAdel.ESC190_L1_rep1__fsp_ht2.ce10_sbl_sSR.bam,rDNAdel.ESC190_L1_rep2__fsp_ht2.ce10_sbl_sSR.bam,rDNAdel.ESC190_L1_rep3__fsp_ht2.ce10_sbl_sSR.bam,rDNAdel.ESC190_L1_rep4__fsp_ht2.ce10_sbl_sSR.bam,rpoa.2.degron_auxin.0mM_18hr_rep1__fsp_ht2.ce10_sbl_sSR.bam,rpoa.2.degron_auxin.0mM_18hr_rep2__fsp_ht2.ce10_sbl_sSR.bam,rpoa.2.degron_auxin.0mM_24hr_rep1__fsp_ht2.ce10_sbl_sSR.bam,rpoa.2.degron_auxin.0mM_24hr_rep2__fsp_ht2.ce10_sbl_sSR.bam,rpoa.2.degron_auxin.0mM_24hr_rep3__fsp_ht2.ce10_sbl_sSR.bam,rpoa.2.degron_eft3p.TIR1_auxin.1mM_24hr_rep1__fsp_ht2.ce10_sbl_sSR.bam,rpoa.2.degron_eft3p.TIR1_auxin.1mM_24hr_rep2__fsp_ht2.ce10_sbl_sSR.bam,rpoa.2.degron_eft3p.TIR1_auxin.1mM_24hr_rep3__fsp_ht2.ce10_sbl_sSR.bam,wt.N2_L1_rep1__fsp_ht2.ce10_sbl_sSR.bam,wt.N2_L1_rep2__fsp_ht2.ce10_sbl_sSR.bam,wt.N2_L1_rep3__fsp_ht2.ce10_sbl_sSR.bam,wt.N2_L1_rep4__fsp_ht2.ce10_sbl_sSR.bam
CELE45_dup55,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0
RCS5_dup30,0.25,0,0,0,0,0,0,0,2.2,0,1.04,2,1,4.4,0,0,0,1.6
DNA-3-1_CE_dup54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALTTTAAA2_dup196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CERP16_dup316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TIR9TA1B_CE_dup132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEMUDR1_dup77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CERP16_dup317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LR9A_dup416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CERP16_dup318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LR9A_dup417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RC123_dup120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RC123_dup121,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CER16-LTR_CE_dup3,0,0,0,0,0,0,0,0,2,0,2,0,4,1,0,0,0,0
CELE12A_dup55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE46A_dup390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MAR_CE_dup17,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0
LR9A_dup418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE45_dup56,0,0,36,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
CELE46A_dup391,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0
LR9A_dup419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
CELE11_dup123,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
CELE12B_dup30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CER6-LTR_CE_dup3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE4_dup174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE4_dup175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LR9A_dup420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CERP16_dup319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TIR9TA1B_CE_dup133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINE2B_CE_dup8,0,0,0,6,0,0,1,0,0,0,6,0,0,0,0,0,14.25,36.73
CELE45_dup57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mariner3_CE_dup16,0.05,0.12,0,0,0,0,0,0.33,0,0,0,0.25,0.1,4.21,0.05,0,0,1.93
HelitronY3_CE_dup15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE45_dup58,0.12,0.06,20.06,1.15,0.14,0.02,2.04,0.02,2,0.02,0.08,0.06,2.12,1.14,0,0,0.02,0.06
CELE45_dup59,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(ACTTG)n_dup1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE12A_dup56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSAT1_CE_dup57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSAT1_CE_dup58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TIR9TA1B_CE_dup134,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,18
RC123_dup122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE46A_dup392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEMUDR1_dup78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINE2B_CE_dup9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
Mariner4_CE_dup1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
CELE12B_dup31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINE2D_CE_dup8,0,0,0,0,0,0,0,0,0,0,0.5,0,1,0.67,0,0,0,21
CELE12B_dup32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TIR9TA1B_CE_dup135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tc1_dup11,0,5.03,9.89,0,0.22,1.92,0,0.2,0,0,1.31,0.52,0.53,1.4,2.26,0.04,0.49,19.19
CELE45_dup60,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0,0,2
LONGPAL1_dup6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TIR9TA1B_CE_dup136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALTTTAAA2_dup197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RC123_dup123,0,0,0,0,0,0,0,0,0,0,0.25,0,0.11,0,0,0,0,0
HelitronY3_CE_dup16,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0.05,0,0,0,0.04
MARINCE1_dup19,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
CeRep59_dup2,0.5,0,93.81,0,1.12,4.86,0,0.52,0,0.08,0.72,0.3,0.22,0.1,0,138.34,0.14,10.02
RC123_dup124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HelitronY3_CE_dup17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
TIR9TA1C_CE_dup79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
PALTTTAAA2_dup198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HelitronY1_CE_dup102,0.04,0,0,0,0,0,0,0,0,0,0,0,1,0.04,0,0,0,0.03
Tc1A_dup60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TIR9TA1C_CE_dup80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LINE2G_CE_dup24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINE2D_CE_dup9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TIR9TA1B_CE_dup137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TIR9TA1C_CE_dup81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
TIR9TA1C_CE_dup82,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HelitronY1_CE_dup103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(TGG)n_dup31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(CAGG)n_dup24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
CEMUDR1_dup79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE46A_dup393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE12B_dup33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE12B_dup34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE45_dup61,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tc1A_dup61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tc1A_dup62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALTA1_CE_dup19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
LINE2C1_CE_dup14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Tc1_dup12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TIR9TA1B_CE_dup138,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
LR9A_dup421,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
RTE1_dup15,0,8.33,4,16.81,0.97,21.56,1.45,0.63,4.27,0.26,10.3,19.44,13.97,26.75,0.48,0.14,0,21.45
LONGPAL1_dup7,0,0,0,0,0,8.14,0,0,0,0,0.29,1.02,0.33,0.39,0,0,0,9.33
RTE1_dup16,3.53,2.44,0,0.14,7,0.25,0,0.27,0.29,0.31,4.02,3.57,4.66,9.22,1,0.14,1.68,34.6
PAL8C_1_dup13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE11_dup124,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0
TIR9TA1A_CE_dup9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TIR9TA1B_CE_dup139,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
TIR9TA1B_CE_dup140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE45_dup62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HelitronY1_CE_dup104,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
TIR9TA1C_CE_dup83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RC123_dup125,0.54,0,5.64,0,0,0,0,0,0,0,0.2,0,0,0.04,0,0.51,0,0
TIR9TA1B_CE_dup141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TC5B_dup27,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
CELE46A_dup394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CERP16_dup320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LR9A_dup422,0,0,0,0,0,9,0,2,0,0,0,2,0,2,0,0,0,0
CERP16_dup321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TIR9TA1B_CE_dup142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
TIR9TA1B_CE_dup143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TIR9TA1B_CE_dup144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HelitronY1_CE_dup105,0.02,0,0,0,0,0,0,0,0,0,0,3.14,0.51,0.48,0,0,0,2
CER15-1-I_CE-int_dup2,5,2,0,0,0,24,0,0,6,2,2.4,1,5.75,8.25,0,0,1,15
HelitronY3_CE_dup18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RC123_dup126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HelitronY1_CE_dup106,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
HelitronY1_CE_dup107,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,14
LINE2E_CE_dup7,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0
HelitronY2_CE_dup57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HelitronY1_CE_dup108,1.02,0,0,0,0,7,0,0,3.06,0,2,1.12,5.1,9.16,0,0,0,4
TIR9TA1B_CE_dup145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TIR9TA1B_CE_dup146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE4_dup176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(CAGG)n_dup25,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
HelitronY3_CE_dup19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HelitronY1_CE_dup109,0,0,0,0,0,0.77,0,1,0,0,0,0,0,8.4,0,0,0,0
HelitronY4_CE_dup103,0,0,0,0,0,0,0,0,0,0,0,0,0.06,2,0,0,0,0
HelitronY4_CE_dup104,0,0,0,0,0,0,0,0,0,0,10,0,0,7.02,0,0,0,0
CELE46A_dup395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mariner2_CE_dup17,3.52,14.75,70.21,48.61,5.27,18.23,1.38,0.87,1.72,0.24,4.58,2.42,2.7,6.5,14.03,23.47,3.94,25.8
CEMUDR1_dup80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(TAGGG)n,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HelitronY3_CE_dup20,0,0,0,0,0,0,0,0,0,0,0.18,0.04,1,0.05,0,0,0,0.09
Tc1_dup13,0,5.03,10.69,0,0.22,1.92,0,0.2,0,0,1.31,1.09,0.53,1.4,2.39,0.04,0.49,19.19
HelitronY1_CE_dup110,0,0,0,0,0,0,0,0,0.02,0,0.04,0.04,4.34,0,0.54,0,0,0.81
CELE46A_dup396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALTTTAAA2_dup199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TIR9TA1B_CE_dup147,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
CELE46A_dup397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RC123_dup127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CEMUDR1_dup81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE46A_dup398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tc1A_dup63,0,2.29,0,0,0,0.11,0,0.1,0.18,0,0.36,0.65,1.56,1.03,0,0,0,1.15
(CAGG)n_dup26,0,0,2,0,0,3,0,0,0,0,0,0,2,1,22,78,0,0
(CAGG)n_dup27,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,65,0,5
Tc1A_dup64,0.09,0.18,0,0,2.26,8,0.09,0,0.18,0,0.18,1.36,1.82,1.57,0,0,0,0.09
LR9A_dup423,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
CELE12A_dup57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LR9A_dup424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LR9A_dup425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CERP16_dup322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TIR9TA1B_CE_dup148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TIR9TA1B_CE_dup149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RC123_dup128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(TAAAAA)n_dup7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HelitronY1_CE_dup111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HelitronY4_CE_dup105,0,0,2,0,0,0,0,0,5,0,0,7,1,0.04,0,0,0,0
Mariner3_CE_dup17,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
(TAGGG)n_dup1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HelitronY4_CE_dup106,0,0,1,0,0,0.06,0.08,0,0,0,0,0.24,3.18,0.12,0,17,0,0
CERP16_dup323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LR9A_dup426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CERP16_dup324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE11_dup125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNA-3-1_CE_dup55,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CERP16_dup325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE46A_dup399,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
HelitronY1_CE_dup112,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
HelitronY4_CE_dup107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CERP16_dup326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LR9A_dup427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RC123_dup129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CERP1_dup18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALTTTAAA2_dup200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CERP4_dup60,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0
CERP4_dup61,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,14
CERP4_dup62,0,0,0,0,0,0,0,0,0,0,0.08,0.1,0,0.02,0,0,8,0
CELE46A_dup400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE46A_dup401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IR4_dup26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LR9A_dup428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CERP16_dup327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HelitronY1_CE_dup113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALTTTAAA2_dup201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CERP16_dup328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LR9A_dup429,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PALTTTAAA2_dup202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RC123_dup130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CERP1_dup19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RC123_dup131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(ACTTG)n_dup2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HelitronY1_CE_dup114,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
RC123_dup132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RC123_dup133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HelitronY4_CE_dup108,0,2,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,22.12
RC123_dup134,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.22,0.29,0,0,0,0
HelitronY1_CE_dup115,0,0,0,0,0,0.77,0,0,0,0,0,0.04,2,0.99,0,0,0,0
LR9A_dup430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HelitronY1_CE_dup116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HelitronY1_CE_dup117,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
CERP16_dup329,0,0,2,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0
LR9A_dup431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HelitronY1_CE_dup118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IR1_CE_dup32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HelitronY3_CE_dup21,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0
HelitronY3_CE_dup22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINE2D_CE_dup10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IR4_dup27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TIR9TA1B_CE_dup150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LR9A_dup432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CERP16_dup330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNA-3-1_CE_dup56,0,0,0,0,12,14,0,0,0,0,0,0.33,0,3,0,0,0,0
SINE1_CE_dup10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13,0,0,0,0
(TTAAA)n_dup6,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
CEMUDR1_dup82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEMUDR1_dup83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE11_dup126,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CELE12B_dup35,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0
CERP4_dup63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALTTTAAA2_dup203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALTTTAAA2_dup204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALTTTAAA2_dup205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TC4_dup34,0,0.17,0,60.96,0,0,0,2.67,0,0,0,0,0,1,0,0,0,0.64
MARINCE1_dup20,0,1.2,0,0,0.45,1.5,0,0,0.47,0,0.94,0.79,0.61,0.7,7.25,0,2.6,0.4
CELE46A_dup402,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
HelitronY3_CE_dup23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18
RC123_dup135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TIR9TA1B_CE_dup151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CERP16_dup331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LR9A_dup433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CERP16_dup332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CERP16_dup333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RC123_dup136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CERP16_dup334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CERP16_dup335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LR9A_dup434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CERP16_dup336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CERP16_dup337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LR9A_dup435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HelitronY1_CE_dup119,0,0,0,0,1,3,4,1,1,0,8,5,14,27,0,0,1,0
MSAT1_CE_dup59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RC123_dup137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TIR9TA1B_CE_dup152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE45_dup63,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CEMUDR1_dup84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEMUDR1_dup85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TIR9TA1C_CE_dup84,0,0,0,0,0,6,0,0,0,0,0,1,0,1,0,0,0,0
(CATA)n_dup3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
(CAAGG)n,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
CERP16_dup338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LR9A_dup436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NPAL0A_CE_dup8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSAT1_CE_dup60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE45_dup64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCS5_dup31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SINE1_CE_dup11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0
HelitronY3_CE_dup24,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0
TIR9TA1B_CE_dup153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(TTTA)n_dup7,1,10,0,0,13,14,0,0,0,0,0,0,0,0,0,0,0,0
IR3_CE_dup53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE46A_dup403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
TIR9TA1C_CE_dup85,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE4_dup177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TIR9TA1C_CE_dup86,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PAL8C_4_dup10,0,0,0,0,0,0,0,0,0,0,0,0,2,0.08,0,0,0,0
TIR9TA1C_CE_dup87,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0
(ATG)n_dup20,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
TIR9TA1B_CE_dup154,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,0
IR3_CE_dup54,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
PALTTTAAA2_dup206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALTTTAAA2_dup207,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HelitronY1A_CE_dup232,0,14,0,0,0,32,0,0,0,0,0,0,2,0,0,0,0,0
