,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
PAL8A_CE,3.92950061899935,0.548667755807914,1.43116595538443,0.383371162333536,0.701444582111682,0.999794118537047
PAL8C_1,3.86872635065772,-0.594566018984013,1.17844854425853,-0.504532863891913,0.613886974135475,0.999794118537047
PAL8C_2,3.44844351139757,1.21584462013878,1.31149192917406,0.927069845488476,0.353890271307113,0.999794118537047
PAL8C_3,7.67146280599682,1.47805423902765,1.18170829824288,1.25077757448721,0.211015638821866,0.999794118537047
PAL8C_4,6.74711703275031,0.805228050215855,0.892217190178204,0.902502282045279,0.366790109732432,0.999794118537047
PAL8C_5,18.2068963911087,0.204757333321584,0.701821940741395,0.291751114399873,0.770476924836926,0.999794118537047
PAL8D_CE,16.4819640348251,0.138565547405705,0.70980360321271,0.195216742741979,0.845223272401748,0.999794118537047
PAL9A_CE,11.6513991020739,-0.0657152243957512,1.02830186809029,-0.0639065496572463,0.949044637069571,0.999794118537047
PALNN1_CE,2.16954708619361,-0.632864755916868,1.43674746356492,-0.440484338386493,0.659586353061373,0.999794118537047
PALTA1_CE,8.65126734512232,0.380040210985844,0.904211638743221,0.420300065495804,0.674266262062248,0.999794118537047
PALTA2_CE,8.16789611144767,0.186547299203917,0.954984819584813,0.19534059115727,0.84512632194156,0.999794118537047
PALTA5_CE,168.447845454153,0.0527317075356707,0.323873639570438,0.162815682083945,0.870663560511955,0.999794118537047
PALTTAA1_CE,103.547296843974,0.0301008556870968,0.353236454571113,0.0852144655444586,0.932090890570631,0.999794118537047
PALTTTAAA1,39.2057362493778,-0.484307789481677,0.571126886526447,-0.847986324767867,0.396445586712836,0.999794118537047
PALTTTAAA2,58.535397082637,0.644431895757262,0.511271853619313,1.26044860712614,0.207507576398307,0.999794118537047
RC123,44.7333943319234,-0.215930454089559,0.51450115314905,-0.419688960399675,0.674712690846672,0.999794118537047
RC35,2.30126997634636,0.131526255363241,1.44530072166845,0.0910026912678819,0.927490452609317,0.999794118537047
RC35S,0.0828284721362844,0.0217489791440996,3.0428866095408,0.00714748261598276,0.994297182528313,0.999794118537047
RCC9,4.1794763586637,-0.846449935067969,1.35360272741851,-0.62533113883588,0.531753746907489,0.999794118537047
RCS5,21.9505488605729,-0.383687617773645,0.592858135151945,-0.64718285037163,0.517513609235202,0.999794118537047
SINE1_CE,8.16233337633682,0.0162555752941516,0.945740857587751,0.0171881918431798,0.98628648234329,0.999794118537047
SSU-rRNA_Cel,3442560.95240613,0.85937492625578,1.28159138941155,0.670552980736215,0.50250534450768,0.999794118537047
TC4,55.2152353587291,0.385231492573084,0.42550742982622,0.905346101078458,0.365282060385475,0.999794118537047
TC5,19.0620189314717,-0.481581655610068,0.857913271549056,-0.561340722402534,0.574565285731432,0.999794118537047
TC5A,68.0405310367799,0.706079244885267,0.717183087091963,0.984517423226307,0.324861169023979,0.999794118537047
TC5B,5.57528886806373,0.309741873897551,0.960759860594147,0.322392604647328,0.747155286039163,0.999794118537047
TIR21T5A_CE,13.3951518638294,-0.249138017113743,0.622896734385705,-0.399966805668745,0.689180965903719,0.999794118537047
TIR23T5A_CE,23.1102118058019,-0.767499421243904,0.798377212825106,-0.961324307501289,0.336389129649837,0.999794118537047
TIR54TA1_CE,14.2434707597853,0.0625155722797369,0.658472466450386,0.094940298136896,0.924362247781383,0.999794118537047
TIR9TA1A_CE,3.03769224039897,-0.587958329739997,1.39222911563567,-0.42231434692525,0.67279558754855,0.999794118537047
TIR9TA1B_CE,31.9450732036176,0.264048894143582,0.592059649057808,0.445983600746622,0.655609091924504,0.999794118537047
TIR9TA1C_CE,61.4418232804897,-0.400624523782093,0.653399006386963,-0.613139168970256,0.539784323001813,0.999794118537047
TIR9TA1_CE,25.9775584596272,-0.454315362136814,0.637948741782275,-0.712150259702004,0.476371734273168,0.999794118537047
TR5,0.300035465548612,2.5051118692636,3.036436448895,0.825017059117194,0.40936190573705,0.999794118537047
Tc1,33.434620636493,-0.434173948211508,0.876487190991233,-0.495356866220137,0.620348236479503,0.999794118537047
Tc1A,24.0189431055551,-0.0705407279723563,0.57438585745082,-0.122810697821536,0.902257002755688,0.999794118537047
Tc3,83.3900483753176,-0.34429017597573,0.443330258328951,-0.776599768473883,0.437394938187293,0.999794118537047
Tc6,27.53197821044,0.126271822899878,0.682848703743548,0.184919180790158,0.853292426345638,0.999794118537047
Turmoil1,23.989923925739,0.0978508719373832,0.603011664290001,0.162270280546886,0.871093017165613,0.999794118537047
Turmoil2,33.1933755738072,0.321151752995041,0.776518202608843,0.413579169060142,0.679182331487998,0.999794118537047
polypurine,30.7213041357345,0.460531531553032,0.595754429723926,0.773022420943548,0.439509111633391,0.999794118537047
polypyrimidine,11.8834999941967,-0.514848331800225,0.902593000900664,-0.570410286016484,0.568399454710029,0.999794118537047
(TTTTG)n,0,0,0,0,1,NA
