"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TIR23T5A_CE",23.1102118058019,-0.293396465927327,0.903845712867732,-0.324609014293419,0.74547700397835,0.860165773821173
"Tc3",83.3900483753176,-0.153159904783008,0.49381811649971,-0.310154487382194,0.756443478821141,0.868643229268296
"MARINCE1",20.007505232506,-0.280560982339886,0.936308074910176,-0.299646013804593,0.764447181997582,0.873653922282951
"(GAATG)n",1.60873490826325,0.57635281769048,2.07591308251377,0.277638222209459,0.781290088108403,0.88564660670149
"CER7-LTR_CE",2.08062347400708,-0.510625277688682,1.84811339899037,-0.276295425360608,0.782321169252983,0.88564660670149
"(CAGG)n",63.6873283020258,-0.113797741103385,0.43673147580426,-0.260566841201042,0.794426563389994,0.886801745179528
"LTR1_CE",10.2673607219743,0.253134219202032,0.958595923785921,0.264067698308473,0.791727753692099,0.886801745179528
"Turmoil1",23.989923925739,0.183480559571482,0.685636856317404,0.267606033545173,0.789002586210583,0.886801745179528
"(TTAGGC)n",85.2482544960848,-0.0903587013615707,0.363393797979299,-0.248652293638534,0.803629754077401,0.887120128217651
"CELE4",87.0604219776946,-0.0974359296408295,0.396327741341698,-0.245846857227246,0.805800783131033,0.887120128217651
"NDNAX2_CE",28.4474076477411,0.179498949856589,0.710143464091273,0.252764348238116,0.800450319223252,0.887120128217651
"NPAL5A_CE",13.5480382615889,0.209234189048843,0.874110311883234,0.239368173792684,0.810820106382524,0.888569979597287
"(TAAAAA)n",3.20339403167233,0.319163940787392,1.36804579521847,0.233299164328357,0.815529107474312,0.889668117244703
"(TATG)n",3.11935164628947,-0.374603655861048,1.72568611288111,-0.217075198707852,0.828149741696362,0.899348135778855
"(CTGGGG)n",24.8729101861899,0.141658213790548,0.767294095665746,0.184620492443172,0.853526711600201,0.922731580108325
"(TAGG)n",24.017919683672,-0.157873317713008,0.947280956336006,-0.166659444230408,0.867638017968156,0.933780826512813
"CeRep52",37.1254545475566,0.0983049008697976,0.608180964682693,0.161637582526257,0.871591259882121,0.93384777844513
"(TCG)n",9.17411732910034,-0.169848127078037,1.09459625075208,-0.155169659096985,0.876687567075443,0.935133404880473
"LINE2B_CE",11.8094485017677,-0.178060865015981,1.27941537258323,-0.139173616975122,0.88931295619028,0.944403139317112
"(A)n",20.7076715443055,0.0432916528214385,0.476057584985301,0.0909378490897801,0.92754197554906,0.963339635431922
"CER2-I_CE-int",18.9113695449912,-0.104658326356936,1.08499478157151,-0.096459750898846,0.923155438945897,0.963339635431922
"CER3-I_CE-int",9.27284090796445,0.145668767091709,1.32623539025691,0.109836284087918,0.912539214578617,0.963339635431922
"CER6-I_CE-int",5.31069127815036,0.166173271891878,1.81047509760368,0.0917843455078852,0.926869382030512,0.963339635431922
"HAT3_CE",14.3576600620328,0.0566687569259914,0.648918991490086,0.0873279371834461,0.930410848181893,0.963339635431922
"PAL3A_CE",19.0743949012288,-0.0678477140306138,0.786188710047335,-0.0862995272808342,0.931228314250858,0.963339635431922
"CELE12A",16.6282953235586,0.0453383191867114,0.70989238103155,0.0638664682114632,0.949076552239172,0.96926967037192
